#FeatureID	cFA01a	cFA01b	cFA05a	cFA05b	cFA09a	cFA09b	cFA13a	cFA13b	cFA17a	cFA17b	cFA21a	cFA21b	cFT01a	cFT01b	cFT05a	cFT05b	cFT09a	cFT09b	cFT13a	cFT13b	cFT17a	cFT17b	cFT21a	cFT21b	cNA01a	cNA01b	cNA01c	cNA05a	cNA05b	cNA05c	cNA09a	cNA09b	cNA09c	cNA13a	cNA13b	cNA13c	cNA17a	cNA17b	cNA17c	cNA21a	cNA21b	cNA21c	Name
PF05139.17	0.0	2.916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.15	0.0	4.689	0.0	0.0	0.0	2.989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Erythromycin esterase
PF03682.16	0.0	0.0	0.0	0.0	0.0	0.0	6.385	0.0	0.0	0.0	0.0	0.0	6.484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.79	0.0	11.345	0.0	11.17	0.0	0.0	0.0	15.852	0.0	Uncharacterised protein family (UPF0158)
PF13710.9	0.0	7.24	0.0	7.046	5.685	40.483	11.397	0.0	0.0	0.0	0.0	6.849	6.364	0.0	0.0	31.247	0.0	5.783	7.24	22.349	7.214	37.29	6.4	0.0	80.042	37.44	20.353	22.222	20.798	168.184	90.778	43.668	34.945	174.837	57.892	37.287	119.836	6.995	30.85	211.528	75.83	76.442	ACT domain
PF13946.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.496	2.0	0.0	54.759	0.0	2.161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.017	0.0	Domain of unknown function (DUF4214)
PF00041.24	15.605	25.698	0.807	43.82	31.199	78.593	4.266	3.474	3.75	5.419	43.635	77.071	5.93	23.452	57.543	16.585	13.114	59.732	8.668	15.993	17.959	21.588	28.953	6.694	47.269	62.84	59.177	41.168	38.258	9.778	57.522	99.858	45.076	17.364	33.498	65.374	60.898	4.988	15.027	28.627	53.242	26.72	Fibronectin type III domain
PF13808.9	6.622	3.142	0.0	14.882	7.85	9.029	2.665	10.567	6.154	11.764	11.993	9.393	25.426	37.531	2.267	9.226	2.817	6.516	0.0	20.827	10.554	13.125	24.524	3.986	332.513	283.489	182.051	139.428	396.007	874.416	19.367	92.374	183.964	272.08	268.312	231.105	119.265	73.592	37.609	84.209	229.168	78.637	DDE_Tnp_1-associated
PF04332.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Protein of unknown function (DUF475)
PF09481.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.815	0.0	0.0	0.0	3.338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CRISPR-associated protein Cse1 (CRISPR_cse1)
PF09369.13	0.0	1.452	0.0	0.724	0.0	6.564	0.0	0.0	2.195	0.652	0.0	0.0	1.2	4.199	0.59	0.808	0.0	1.161	4.007	3.505	0.0	0.714	0.0	0.0	10.656	0.907	4.906	0.0	27.548	12.78	6.238	3.424	2.618	16.93	6.426	3.704	3.045	2.741	0.0	20.925	15.124	2.939	MrfA Zn-binding domain
PF09839.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Uncharacterized protein conserved in bacteria (DUF2066)
PF00331.23	1.331	0.0	3.103	4.546	2.05	0.0	0.766	0.0	0.0	5.006	0.827	0.0	1.56	8.961	4.806	1.27	0.0	2.396	1.806	7.397	16.553	5.551	4.377	6.156	54.005	0.0	48.958	0.0	6.224	11.74	1.428	2.085	0.0	511.312	316.347	622.498	50.36	0.0	10.476	29.465	200.048	11.127	Glycosyl hydrolase family 10
PF03576.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.833	5.515	0.0	4.257	0.0	0.0	0.0	0.0	17.016	0.0	0.0	0.0	0.0	0.0	Peptidase family S58
PF13581.9	0.0	8.944	0.0	8.285	6.439	0.0	0.0	0.0	0.0	0.0	0.0	7.57	0.0	0.0	24.2	8.647	1.852	6.836	0.0	2.652	0.0	17.318	7.422	0.0	10.393	31.729	55.009	20.699	15.128	51.338	24.507	37.279	22.463	27.47	32.131	11.836	9.884	1.349	1.492	0.0	39.613	7.836	Histidine kinase-like ATPase domain
PF02621.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Menaquinone biosynthesis
PF01948.21	0.0	33.281	0.0	0.0	6.179	7.832	13.926	7.408	16.328	0.0	0.0	15.527	7.344	0.0	0.0	17.821	0.0	33.161	0.0	0.0	0.0	0.0	0.0	0.0	51.681	33.048	57.929	8.29	8.773	26.921	79.573	49.832	19.776	26.36	53.728	20.094	12.924	8.345	17.181	45.528	10.71	0.0	Aspartate carbamoyltransferase regulatory chain, allosteric domain
PF02748.18	0.0	33.281	0.0	3.233	6.179	7.832	13.926	7.408	16.328	0.0	0.0	15.527	7.344	0.0	0.0	17.821	0.0	33.161	3.342	0.0	3.647	10.275	0.0	0.0	56.909	50.436	62.556	8.29	29.313	69.232	84.869	57.742	35.427	37.118	58.124	20.094	22.868	11.555	17.181	45.528	19.423	3.51	Aspartate carbamoyltransferase regulatory chain, metal binding domain
PF05043.16	1.75	3.784	0.0	7.331	0.0	8.154	9.034	6.588	3.593	5.386	1.764	5.198	1.667	0.0	7.893	9.608	3.324	29.093	0.0	6.832	2.592	9.269	8.484	0.0	29.125	7.196	2.662	3.67	5.285	16.474	9.013	2.15	4.322	0.0	2.347	2.395	19.578	8.986	0.0	22.337	24.35	2.494	Mga helix-turn-helix domain
PF12683.10	8.68	23.571	0.0	19.95	2.193	39.335	12.521	20.51	14.458	8.267	0.0	8.146	7.628	3.011	2.445	15.879	0.0	6.956	5.861	6.036	3.077	15.063	2.587	5.498	146.853	0.0	40.277	38.78	14.877	18.41	254.455	17.321	6.804	113.274	15.329	18.526	83.862	53.312	30.726	87.934	7.857	3.268	Protein of unknown function (DUF3798)
PF05521.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	153.285	98.045	43.429	98.842	245.538	29.877	102.572	174.42	79.573	26.53	0.0	16.3	41.821	23.071	13.091	122.796	0.0	Phage head-tail joining protein
PF03713.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.352	0.0	8.815	0.0	0.0	15.159	9.88	6.726	7.454	0.0	8.245	16.552	0.0	6.116	0.0	0.0	33.91	0.0	Domain of unknown function (DUF305)
PF06089.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.77	4.309	17.076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-asparaginase II
PF08531.13	0.0	0.0	0.0	8.599	4.759	0.0	0.0	5.241	7.435	0.0	1.443	8.92	2.486	2.856	2.396	11.391	3.714	3.789	0.0	1.612	1.182	0.0	0.0	2.933	13.823	20.613	3.369	13.789	4.497	39.456	53.627	33.488	17.854	8.762	7.074	3.463	13.255	5.461	1.508	18.038	18.268	5.76	Alpha-L-rhamnosidase N-terminal domain
PF05592.14	0.0	0.0	0.0	8.599	4.759	2.024	0.0	5.241	7.435	0.0	1.443	8.92	2.486	2.856	2.396	11.391	3.714	3.789	0.0	1.612	1.182	0.0	0.0	2.933	13.823	20.613	3.369	13.789	4.497	36.973	53.627	30.522	17.854	8.762	7.074	3.463	13.255	5.461	1.508	18.038	18.268	5.76	Bacterial alpha-L-rhamnosidase concanavalin-like domain
PF17389.5	0.0	1.58	1.811	15.479	11.339	2.024	0.0	6.617	7.435	1.479	1.443	8.92	2.486	2.856	2.396	11.391	6.551	3.789	0.0	1.612	2.906	0.0	0.0	2.933	22.333	24.729	18.762	15.383	24.636	76.598	60.333	33.962	27.11	13.031	9.152	3.463	13.255	8.5	1.508	21.235	18.268	9.082	Bacterial alpha-L-rhamnosidase 6 hairpin glycosidase domain
PF17390.5	0.0	0.0	0.0	8.599	4.759	2.024	0.0	5.241	7.435	0.0	1.443	8.92	2.486	2.856	2.396	11.391	3.714	3.789	0.0	1.612	1.182	0.0	0.0	2.933	13.823	20.613	3.369	13.789	2.695	31.123	48.065	26.369	15.799	8.762	7.074	3.463	13.255	3.775	1.508	18.038	13.821	5.76	Bacterial alpha-L-rhamnosidase C-terminal domain
PF16189.8	1.503	12.218	2.371	3.936	4.651	27.219	22.454	10.621	5.994	7.616	5.667	19.297	3.519	0.0	1.704	11.02	5.481	14.734	8.134	6.216	10.98	37.138	1.783	3.795	28.412	26.47	47.946	18.435	27.029	51.44	57.853	38.464	33.589	49.097	29.088	20.605	84.782	9.873	23.479	36.354	26.011	21.127	Creatinase/Prolidase N-terminal domain
PF16188.8	1.503	12.218	2.371	3.936	4.651	27.219	22.454	10.621	5.994	7.616	5.667	19.297	3.519	0.0	1.704	11.02	5.481	14.734	8.134	6.216	10.98	33.439	1.783	3.795	28.412	26.47	47.946	18.435	27.029	51.44	57.853	35.982	33.589	49.097	29.088	20.605	84.782	9.873	23.479	36.354	26.011	21.127	C-terminal region of peptidase_M24
PF00815.23	3.614	18.999	0.0	0.0	4.284	10.836	4.781	2.463	2.824	0.0	2.584	10.704	0.0	5.617	4.742	0.0	0.0	6.818	6.645	0.0	3.085	6.811	13.937	0.0	44.131	21.935	35.135	19.908	5.82	39.476	71.553	14.548	16.362	61.822	25.795	40.291	61.568	8.191	28.879	19.194	29.24	21.504	Histidinol dehydrogenase
PF09861.12	1.853	55.495	0.0	9.669	3.732	24.764	2.137	11.219	2.398	7.055	9.67	7.028	2.12	9.871	14.921	7.965	2.202	5.892	5.025	5.15	10.968	15.399	16.025	7.331	48.993	25.378	37.49	17.402	2.516	23.318	15.724	2.905	8.611	58.293	10.707	3.616	37.54	16.233	22.909	47.016	3.201	8.146	Lactate racemase N-terminal domain
PF13555.9	0.825	3.178	0.0	2.114	0.0	4.247	0.952	0.976	1.044	4.063	0.0	0.0	0.967	2.134	0.893	1.191	0.975	1.701	1.087	0.0	1.23	12.437	2.921	0.995	1.786	14.692	33.453	7.841	7.162	38.921	12.667	23.674	17.252	7.229	13.303	8.448	14.677	0.0	2.391	4.489	37.824	8.234	P-loop containing region of AAA domain
PF03480.16	10.051	20.348	0.0	22.99	0.0	55.064	11.723	32.299	19.441	15.837	6.377	3.269	11.466	3.366	22.181	3.497	0.0	34.997	3.379	20.61	3.531	7.133	8.859	3.059	250.959	35.991	94.079	68.104	41.509	83.542	218.906	35.579	59.39	153.076	8.696	21.417	29.804	45.55	32.268	73.715	13.146	20.932	Bacterial extracellular solute-binding protein, family 7
PF07679.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.035	0.0	0.0	1.76	0.0	0.0	14.221	1.504	0.0	0.0	0.0	0.0	2.467	0.0	0.0	5.022	0.0	Immunoglobulin I-set domain
PF01436.24	0.0	0.0	0.0	0.0	0.0	0.0	2.119	6.385	0.0	11.385	0.0	0.0	0.0	9.679	6.082	0.0	2.235	0.0	4.912	0.0	7.997	0.0	0.0	0.0	141.848	8.28	27.411	0.0	5.516	0.0	0.0	17.497	8.85	105.934	67.591	27.979	54.646	0.0	23.35	61.858	105.875	25.633	NHL repeat
PF04122.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.105	0.0	3.048	10.338	4.695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ell wall binding domain 2 (CWB2)
PF03534.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.557	1.709	0.0	0.0	0.581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Salmonella virulence plasmid 65kDa B protein
PF12256.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.709	0.0	0.0	0.581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Insecticide toxin TcdB middle/N-terminal region
PF07863.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.925	0.0	0.0	0.0	0.0	4.681	30.027	25.488	29.556	121.471	0.0	42.355	29.374	0.0	18.726	0.0	5.352	3.456	0.0	0.0	14.196	7.556	Homologues of TraJ from Bacteroides conjugative transposon
PF02613.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.619	0.0	0.0	0.0	4.953	17.093	0.0	0.0	5.144	0.0	0.0	5.879	18.778	5.88	15.124	48.206	7.431	0.0	0.0	5.05	0.0	0.0	0.0	13.181	0.0	0.0	0.0	0.0	0.0	2.313	0.0	33.739	5.198	0.0	Nitrate reductase delta subunit
PF12411.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.096	0.0	Choline sulfatase enzyme C terminal
PF13280.9	21.164	54.652	4.095	40.333	20.388	128.617	8.87	0.0	17.553	21.084	41.037	23.976	12.441	11.288	9.72	24.253	17.674	15.695	23.339	16.381	20.772	48.855	6.742	0.0	65.476	246.165	211.72	140.116	222.023	626.256	286.54	282.993	444.36	197.573	168.888	47.8	52.53	127.506	86.949	219.959	272.442	71.208	WYL domain
PF01856.20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Helicobacter outer membrane protein
PF01798.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	snoRNA binding domain, fibrillarin
PF04339.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Peptidogalycan biosysnthesis/recognition
PF01223.26	0.0	0.0	0.0	0.0	3.121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.634	0.0	0.0	0.0	5.815	0.0	0.0	9.262	21.465	7.163	10.698	21.173	0.0	0.0	0.0	6.725	8.685	0.0	0.0	0.0	4.747	DNA/RNA non-specific endonuclease
PF04216.15	0.0	0.0	0.0	7.741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Protein involved in formate dehydrogenase formation
PF02639.17	0.0	19.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.241	0.0	6.637	0.0	0.0	9.252	10.457	0.0	12.215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.695	0.0	Uncharacterized BCR, YaiI/YqxD family COG1671
PF17125.8	0.0	0.0	3.036	2.344	7.98	0.0	9.014	2.342	0.0	7.407	4.924	2.544	0.0	5.381	4.595	5.855	0.0	8.809	5.557	2.969	3.01	2.97	0.0	0.0	33.497	30.3	47.097	11.022	40.613	74.575	25.166	33.756	27.889	8.567	24.087	16.223	31.574	10.626	18.8	38.038	19.794	7.786	N-terminal domain of 16S rRNA methyltransferase RsmF
PF17126.8	0.0	0.0	3.036	2.344	3.861	0.0	4.206	0.0	0.0	4.825	2.427	0.0	0.0	2.642	4.595	2.874	0.0	2.138	2.66	0.0	0.0	0.0	0.0	0.0	33.497	22.767	31.462	8.099	12.956	38.529	16.448	23.624	18.372	0.0	10.083	9.33	27.264	5.064	18.8	30.944	9.854	7.786	RsmF rRNA methyltransferase first C-terminal domain
PF02635.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.244	5.898	0.0	0.0	0.0	0.0	0.0	5.073	0.0	5.399	0.0	0.0	6.171	0.0	0.0	0.0	0.0	9.463	0.0	0.0	11.986	0.0	9.528	9.585	9.722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.466	8.171	0.0	DsrE/DsrF-like family
PF14265.9	4.267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.309	5.778	0.0	7.059	0.0	0.0	0.0	0.0	5.537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.672	0.0	10.331	0.0	5.794	0.0	11.823	6.692	0.0	0.0	0.0	7.441	22.2	0.0	6.557	0.0	0.0	6.142	Domain of unknown function (DUF4355)
PF05231.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	MASE1
PF07396.14	0.0	0.0	0.0	2.926	0.0	0.0	0.0	0.0	2.963	0.0	2.775	5.723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.181	0.0	4.732	12.029	16.757	9.243	21.784	24.346	0.0	7.158	13.553	46.69	42.651	31.221	9.13	5.894	6.124	4.168	88.994	0.0	Phosphate-selective porin O and P
PF03591.17	0.0	20.972	0.0	0.0	3.641	20.145	0.0	0.0	0.0	0.0	0.0	9.096	4.153	0.0	4.032	0.0	0.0	8.214	0.0	5.374	5.721	5.375	13.822	4.895	23.44	6.94	7.047	10.557	0.0	7.669	39.92	17.134	5.933	24.223	6.695	0.0	21.837	4.889	0.0	20.502	6.635	15.031	AzlC protein
PF12791.10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.202	5.711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.886	3.326	Anti-sigma factor N-terminus
PF14526.9	11.64	17.378	3.68	34.356	2.431	11.746	0.0	30.999	3.782	3.671	2.946	11.125	0.0	3.895	0.0	14.1	0.0	33.555	7.9	4.469	14.009	22.203	6.894	10.989	37.721	93.263	127.282	56.603	152.873	318.43	138.334	124.731	151.912	80.701	42.684	31.978	11.92	50.306	44.883	573.115	65.015	513.087	Integron-associated effector binding protein
PF05635.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.016	58.191	10.311	70.784	75.7	88.632	100.34	49.219	9.736	13.442	0.0	0.0	5.811	21.711	22.417	39.314	17.085	23S rRNA-intervening sequence protein
PF14815.9	0.0	8.109	0.0	2.037	0.0	17.426	0.0	8.13	0.0	0.0	0.0	0.0	0.0	3.432	3.365	3.572	0.0	2.692	2.029	0.0	6.636	3.583	3.546	1.894	28.914	32.83	12.756	8.506	18.472	52.29	55.136	27.811	36.558	16.337	19.552	10.365	11.583	3.256	2.19	16.204	40.298	12.779	NUDIX domain
PF14289.9	0.0	0.0	0.0	0.0	20.841	0.0	0.0	2.927	3.292	0.0	15.708	22.855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.372	11.502	3.39	10.324	21.268	5.325	10.879	0.0	60.277	71.69	65.756	9.998	0.0	3.569	0.0	39.655	0.0	Domain of unknown function (DUF4369)
PF04982.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HPP family
PF02669.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.044	0.0	16.596	0.0	0.0	7.193	0.0	0.0	0.0	0.0	11.8	0.0	0.0	0.0	0.0	K+-transporting ATPase, c chain
PF07695.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.214	0.0	0.0	0.0	0.0	1.653	2.208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7TM diverse intracellular signalling
PF01375.20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Heat-labile enterotoxin alpha chain
PF00850.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.784	0.0	7.229	0.0	0.0	4.671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.97	0.0	Histone deacetylase domain
PF09210.14	0.0	0.0	5.512	0.0	0.0	0.0	0.0	2.094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.329	3.627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1,4-alpha-glucan branching enzyme, C-terminal
PF03476.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.557	0.0	0.0	0.0	0.0	0.0	MOSC N-terminal beta barrel domain
PF03206.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.212	0.0	Nitrogen fixation protein NifW
PF01347.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Lipoprotein amino terminal region
PF20030.2	0.0	0.0	0.0	0.0	1.737	0.0	0.0	0.0	0.0	0.0	2.105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.244	0.0	0.0	5.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	MoxR domain in the MoxR-vWA-beta-propeller ternary systems
PF17868.4	0.0	0.0	0.0	0.0	1.737	0.0	0.0	0.0	0.0	0.0	2.105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.244	0.0	0.0	5.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AAA lid domain
PF02423.18	2.385	0.0	0.0	0.0	0.0	12.597	0.0	0.0	3.621	3.459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.553	0.0	0.0	0.0	0.0	4.42	0.0	0.0	5.122	0.0	22.156	8.897	0.0	5.049	0.0	11.208	7.1	0.0	10.573	5.003	8.058	Ornithine cyclodeaminase/mu-crystallin family
PF19732.2	0.0	0.0	0.0	0.0	3.942	5.864	0.0	2.272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.807	1.4	2.097	0.0	0.0	3.336	4.739	0.0	0.0	2.363	3.361	9.558	6.788	3.641	29.285	15.523	18.908	23.433	5.361	0.0	0.0	0.0	8.176	3.794	0.0	5.422	0.0	Stage II sporulation protein E N-terminal
